1869,4,4,Sunday,DWR_1869_04-6.jpg
HEARTSCONTENT,29.94,45,0,
SKUDDESNAES,29.19,37, NaN,
NAIRN,29.51,41,0.07,
ABERDEEN,29.54,38,0.48,
LEITH,29.63,45,0,
ARDROSSAN,29.7,44,0.04,
GREENCASTLE,29.78,46,0.14,
SHIELDS,999,999,999,
SCARBOROUGH,29.61,41,0,
LIVERPOOL,29.67,45,0,
HOLYHEAD,29.76,42,0,
HELDER,29.42,42, NaN,
YARMOUTH,29.59,45,0,
VALENTIA,29.98,41,0.1,
ROCHESPOINT,29.88,42,0,
PEMBROKE,29.75,41,0.02,
LONDON,29.57,41,0.04,
CAPECLEAR,29.9,42,0,
CAPGRISNEZ,29.37,39,0.12,
BRUSSELS,29.28,47, NaN,
PORTSMOUTH,29.62,42,0.14,
PLYMOUTH,29.82,41,0.02,
PENZANCE,29.85,44,0.24,
PARIS,999,999,999,
STRASBOURG,999,46, NaN,
BREST,29.84,45,0.61,
LORIENT,999,999,999,
ROCHEFORT,999,999,999,
LYONS,29.69,45, NaN,
BIARRITZ,29.97,45,0.2,
CORUNNA,30.19,50, NaN,
TOULON,29.68,46,0,
