1871,12,25,Monday,DWR_1871_12-48.jpg
CHRISTIANSUND,29.19,41, NaN,
SKUDDESNAES,29.08,45, NaN,
THURSO,29.38,35,0.03,
WICK,29.39,35,0,
OXO,29.69,43, NaN,
NAIRN,29.47,37,0.12,
ABERDEEN,29.54,39,0.03,
LEITH,29.63,42,0.04,
ARDROSSAN,29.65,44,0.14,
GREENCASTLE,29.64,39,0.05,
SHIELDS,29.67,45,0,
SCARBOROUGH,29.78,45,0.05,
LIVERPOOL,29.8,44,0.18,
HOLYHEAD,29.77,45,0.52,
HELDER,30.02,29, NaN,
YARMOUTH,999,41,0,
VALENTIA,29.77,45,0.48,
ROCHESPOINT,29.79,44,0.65,
PEMBROKE,29.82,46,0.51,
LONDON,29.98,39,0,
DOVER,30.04,38,0,
CAPGRISNEZ,30.04,30,0,
PORTSMOUTH,30,41,0,
PLYMOUTH,29.85,49,0,
PENZANCE,999,999,999,
SCILLY,29.83,49,0.3,
BREST,999,50,0,
LORIENT,30.04,49,0,
ROCHEFORT,30.15,35,0,
BIARRITZ,30.13,37,0,
