1867,12,22,Sunday,DWR_1867_12-32.jpg
SKUDDESNAES,29.72,999, NaN,
NAIRN,29.48,37,0.15,
ABERDEEN,29.58,38,0,
LEITH,29.67,42,0.22,
ARDROSSAN,29.79,45,0.35,
GREENCASTLE,29.81,42,0.07,
SHIELDS,29.77,42,0,
SCARBOROUGH,29.72,44,0.35,
HELIGOLAND,999,999,999,
LIVERPOOL,29.78,46,0.12,
HOLYHEAD,29.82,46,0.14,
HELDER,29.86,37, NaN,
YARMOUTH,29.68,45,0.43,
VALENTIA,999,999,999,
LONDON,29.79,50,0.07,
CAPECLEAR,29.92,47,0.15,
PORTSMOUTH,29.87,51,0.16,
WEYMOUTH,29.9,52,0.06,
PLYMOUTH,29.92,48,0.09,
PENZANCE,29.95,51,0.1,
BREST,30,52,0.2,
LORIENT,30,52,0.08,
ROCHEFORT,30.08,45,0.08,
CORUNNA,30.34,54, NaN,
