1870,1,13,Thursday,DWR_1870_01-24.jpg
HEARTSCONTENT,999,999,999,
CHRISTIANSUND,29.55,30, NaN,
SKUDDESNAES,29.55,31, NaN,
THURSO,999,999,999,
WICK,29.65,34,0.21,
OXO,29.54,26, NaN,
NAIRN,29.69,32,0.23,
ABERDEEN,29.72,34,0.06,
LEITH,29.73,35,0,
ARDROSSAN,29.76,35,0.02,
GREENCASTLE,29.76,35,0.25,
SHIELDS,999,35,0,
SCARBOROUGH,999,34,0,
LIVERPOOL,29.79,999,0,
HOLYHEAD,29.82,39,0,
HELDER,29.71,40, NaN,
YARMOUTH,29.77,34,0,
VALENTIA,29.69,44,0.19,
ROCHESPOINT,29.78,43,0.05,
PEMBROKE,29.85,43,0,
LONDON,29.87,34,0.01,
CAPECLEAR,29.71,46,0.35,
CAPGRISNEZ,29.88,41,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,29.9,35,0.01,
PLYMOUTH,29.91,39,0.05,
PENZANCE,29.87,43,0.06,
PARIS,999,999,0,
STRASBOURG,?29.69,999, NaN,
BREST,29.9,45,0.11,
LORIENT,29.83,50,0.15,
ROCHEFORT,999,999,999,
LYONS,999,999, NaN,
BIARRITZ,999,999,999,
CORUNNA,999,999, NaN,
TOULON,30.1,41,0,
