1869,3,24,Wednesday,DWR_1869_03-46.jpg
HEARTSCONTENT,999,999,999,
SKUDDESNAES,999,999, NaN,
NAIRN,30.4,43,0.04,
ABERDEEN,30.37,42,0.01,
LEITH,30.38,45,0,
ARDROSSAN,30.39,45,0,
GREENCASTLE,30.39,46,0,
SHIELDS,30.33,43,0.05,
SCARBOROUGH,30.27,43,0.07,
LIVERPOOL,30.34,44,0,
HOLYHEAD,30.32,44,0,
HELDER,999,999, NaN,
YARMOUTH,30.21,39,0,
VALENTIA,30.4,39,0,
ROCHESPOINT,30.35,40,0,
PEMBROKE,30.28,42,0,
LONDON,30.24,37,0,
CAPECLEAR,30.35,39,0,
CAPGRISNEZ,30.13,37,0,
BRUSSELS,999,999, NaN,
PORTSMOUTH,30.15,39,0,
PLYMOUTH,30.28,38,0,
PENZANCE,30.27,41,0,
PARIS,999,999,999,
STRASBOURG,999,999, NaN,
BREST,30.19,41,0,
LORIENT,30.09,36,0,
ROCHEFORT,29.98,37,0,
LYONS,999,999, NaN,
BIARRITZ,29.94,39,0,
CORUNNA,999,999, NaN,
TOULON,29.61,45,0.05,
