1871,2,12,Sunday,DWR_1871_02-22.jpg
CHRISTIANSUND,29.73,30, NaN,
SKUDDESNAES,29.73,22, NaN,
THURSO,999,34,0,
WICK,29.34,35,0.03,
OXO,30.02,21, NaN,
NAIRN,29.3,36,0.03,
ABERDEEN,999,999,999,
LEITH,29.37,36,0.1,
ARDROSSAN,29.33,42,0.24,
GREENCASTLE,29.29,44,0.55,
SHIELDS,29.59,31,0.19,
SCARBOROUGH,29.71,29,0,
LIVERPOOL,29.52,39,0.06,
HOLYHEAD,29.46,42,0.46,
HELDER,999,999, NaN,
YARMOUTH,29.9,34,0,
VALENTIA,29.42,46,1.24,
ROCHESPOINT,29.42,48,0.51,
PEMBROKE,29.49,45,0.15,
LONDON,29.86,35,0,
DOVER,29.94,32,0,
CAPGRISNEZ,999,26,0,
PORTSMOUTH,29.85,39,0,
PLYMOUTH,29.66,46,0.02,
PENZANCE,999,49,0.16,
SCILLY,29.58,49,0.08,
BREST,999,48,0,
LORIENT,999,999,999,
ROCHEFORT,999,999,999,
BIARRITZ,999,999,999,
